cv_2_pred_quantified_delivery,quantified_delivery,smiles,quantified_toxicity,Formulation,Helper_lipid_ID,Comment,mRNA/Cells,Lipid_name,MolWt,Experiment_ID,Cargo_type,Model_type,Experiment_weight,unnormalized_delivery,toxicity_class,delivery_class,unnormalized_toxicity,Prediction_split_name
-1.1075671,-1.5338456495679214,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC#C)NCCN(C)C,,Xu_AGILE,DOPE,,10.0,A1C3B7,6.431363287534036,AGILE,mRNA,HeLa,1.0,-0.193548008,,0.0,,AGILE
-0.1406956,0.2889222573749968,CCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)\C=C\CCCCCCC)NCCN(CC)CC,,Xu_AGILE,DOPE,,10.0,A4C2B5,6.411833045925822,AGILE,mRNA,HeLa,1.0,5.796251473,,1.0,,AGILE
0.32206696,0.6181274567633671,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCCCC#C)NCCCN(CC)CC,,Xu_AGILE,DOPE,,10.0,A3C4B7,6.538364111203811,AGILE,mRNA,HeLa,1.0,6.878053015,,1.0,,AGILE
-1.1377347,-1.1083524955707824,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCC\C=C/C\C=C/CCCCC)NCCCN(C)C,,Xu_AGILE,DOPE,,10.0,A6C4B12,6.635014362799652,AGILE,mRNA,HeLa,1.0,1.20466548,,0.0,,AGILE
-0.962468,-1.2216106876575714,CCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,MDOA,,5.0,15A1-P6,6.173200515812028,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95,Liu_iphos
0.21654539,0.0558322983390115,CCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,MDOA,,5.0,14A1-P9,6.081392084631966,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95,Liu_iphos
-1.3940414,-1.4640419866562255,CCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC)NCCN1CCNCC1,,Xu_AGILE,DOPE,,10.0,A19C3B11,6.636311318548909,AGILE,mRNA,HeLa,1.0,0.03583388,,0.0,,AGILE
1.1214727,1.55356194154303,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)CCC(C)CCCCC)NCCCN1CCCC1,,Xu_AGILE,DOPE,,10.0,A2C4B2,6.5208331816568466,AGILE,mRNA,HeLa,1.0,9.951985231,,2.0,,AGILE
0.5126957,0.5692499609261638,CCCCCCCCCCCCCCCCCCNC(=O)C(CCCCCOC(=O)\C=C\CCCCCCC)NN1CCOCC1,,Xu_AGILE,DOPE,,10.0,A11C4B5,6.478580300234506,AGILE,mRNA,HeLa,1.0,6.717436626,,1.0,,AGILE
0.54625595,0.2090104931656026,CCCCCCCCCCCCCCCC(=O)OCCCCCC(NC1=CNN=C1)C(=O)NCCCCCCCCCCCCCC,,Xu_AGILE,DOPE,,10.0,A14C2B9,6.495375821760832,AGILE,mRNA,HeLa,1.0,5.533653343,,1.0,,AGILE
